Brand,Product,Deal Price,Promotion Effectivity,Aisle,Grocery Store
"
                        Irresistibles
                    ",Dark Roast Sumatra Ground Coffee,$6.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Irresistibles
                    ",Medium Roast Decaffeinated Colombian Ground Coffee,$6.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Irresistibles
                    ","Dark Roast Ground Coffee, Italian Blend",$6.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Irresistibles
                    ",Intense Roast Espresso Oro Coffee Beans,$13.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Irresistibles
                    ",Dark Roast Italian Blend Coffee Beans,$13.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Life Smart
                    ","Dark Roast Italian Blend Organic Coffee Beans, Organic",$10.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Life Smart
                    ","Medium House Blend Organic Coffee Beans, Organic",$10.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Life Smart
                    ","Medium Roast House Blend K-Cup Coffee Pods, Organic",$6.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Life Smart
                    ",Italian Blend Dark Roast K-Cup Coffee Pods,$6.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Irresistibles
                    ",Green Tea Bags,$2.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Life Smart
                    ","Green Tea Bags, Organic",$2.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Irresistibles
                    ",Lemon and Ginger Herbal Tea Bags,$2.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Rougemont
                    ","Not From Concentrate Apple Juice Boxes, Orchard Coll...",$3.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Rougemont
                    ","Orchard Medley Mixed Fruit Juice Boxes, Orchard Coll...",$3.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Canada Dry
                    ",Diet Ginger Ale,2 /$8.00,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Selection
                    ",De-Alcoholised Red Beer,$7.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Peace Tea
                    ","Peach Flavoured Iced Tea, Peachy Party",$7.49 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Peace Tea
                    ","Raspberry Flavoured Iced Tea, Razzleberry",$7.49 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Maxwell House
                    ",Colombian Ground Coffee,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Café William
                    ",Ciao Bella Medium Roast Ground Coffee,$18.49 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        1642
                    ",Elderflower Tonic Water,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        1642
                    ",Light Tonic,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Minute Maid
                    ","No Sugar Added Mango Juice, Mango Passion",2 /$5.00,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Minute Maid
                    ",No Sugar Added Fruit Punch Juice,2 /$5.00,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Café William
                    ",Medium Decaf Ground Coffee,$18.49 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        DavidsTea
                    ",Blood Orange Flavoured Green Tea,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Nescafé
                    ",Caramel Flavoured Instant Coffee,$6.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Folgers
                    ","100% Colombian Ground Coffee, 1850",$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Café William
                    ",Blend Buongiorno Ground Coffee,$18.49 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Lavazza
                    ","Capsules of Decaffeinated Roasted Ground Coffee, Esp...",$5.49 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Lavazza
                    ","Roasted Coffee Capsules, Espresso Maestro",$5.49 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        DavidsTea
                    ",Just Peachy Herbal Tea,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        DavidsTea
                    ",Caribbean Crush Tea,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        DavidsTea
                    ",Forever Nut Herbal Tea,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        DavidsTea
                    ",Cold 911 Organic Herbal Tea,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        DavidsTea
                    ",Mother's Little Helper Organic Herbal Tea,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        1642
                    ",Cucumber Flavoured Tonic,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Corona
                    ","Non-Alcoholic Mexican Beer, Sunbrew",2 /$41.98,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        McCafé
                    ",Organic High Grown Coffee Beans,$9.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        McCafé
                    ","Organic Dark Roast K-Cup Coffee Pods, High Grown",$9.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Café Barista
                    ",Chocolate Hazelnut Flavoured Ground Coffee,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Café Barista
                    ",Salted Caramel Flavoured Ground Coffee,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Café Barista
                    ",Salted Caramel Flavoured Coffee Capsules,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Café Barista
                    ",Chocolate Hazelnut Flavoured Coffee Capsule,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        DavidsTea
                    ",Valerian Night Herbal Tea,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        DavidsTea
                    ",Headache Halo Herbal Tea,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        1642
                    ",Ginger Beer,$8.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Sprite
                    ","Lemon-Lime Flavoured Soft Drink, Zero",2 /$8.00,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Folgers
                    ","Midnight Gold™ Ground Coffee, 1850",$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Folgers
                    ","Pioneer Blend™ Ground Coffee, 1850",$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Arizona
                    ",Zero Calorie Green Iced Tea with Ginseng,$1.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Café William
                    ",Dark Americano Ground Coffee,$18.49 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Lavazza
                    ",Classico Rich and Full-Bodied Coffee Beans,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Del Monte
                    ",Guava Nectar,$1.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Del Monte
                    ",Mango Nectar,$1.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Nescafé
                    ",Intense Instant Coffee,$6.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Rougemont
                    ","Apple Berry Mixed Fruit Juice Boxes, Orchard Collection",$3.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Folgers
                    ",Black Silk Ground Coffee,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Folgers
                    ",Classic Decaf Ground Coffee,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Folgers
                    ",Intensely Dark Ground Coffee,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Folgers
                    ",Ground Blonde Silk Coffee,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Oasis
                    ","Tropical Fruits Beverage, Hydrafruit",$1.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Oasis
                    ","Peach Beverage, Hydrafruit",$1.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Prime
                    ",Lemon Lime Flavoured Energy Drink,$3.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Prime
                    ",Tropical Punch Flavoured Energy Drink,$3.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Prime
                    ",Strawberry Watermelon Flavoured Energy Drink,$3.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Prime
                    ",Blue Raspberry Flavoured Energy Drink,$3.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Barista
                    ",Organic Espresso Napolitan Blend Beans Coffee,$9.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Barista
                    ",Organic Espresso Signature Blend Beans Coffee,$9.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Barista
                    ",Organic Espresso Signature Blend Ground Coffee,$9.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Barista
                    ",Organic Ground Coffee From Colombia,$9.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Barista
                    ",Organic Espresso Ground Coffee,$9.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Barista
                    ",Organic Espresso Napolitan Blend Ground Coffee,$9.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Barista
                    ",Organic Ground Coffee From Nicaragua,$9.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Barista
                    ",Organic Espresso Beans Coffee,$9.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Maxwell House
                    ",Rich and Full bodied Roast Ground Coffee,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        McCafé
                    ",Medium Dark Roast French Vanilla K-Cup® Coffee Pods,$9.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Oasis
                    ","Peach Juice Boxes, Hydrafruit",$3.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Lavazza
                    ",Crema e Gusto Classico Coffee Beans,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Café William
                    ",Grand Italia Espresso Coffee Beans,$18.49 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Folgers
                    ",Classic Roast Ground Coffee,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Carte Noire
                    ","Signature Roast Coffee T Discs, Tassimo",$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Irresistibles
                    ","Light Roast K-Cup Coffee Pods, Good Morning",$6.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Nestea
                    ","Zero Calorie Flavoured Iced Tea, Lemon Zero",$7.49 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Selection
                    ",De-Alcoholized Lager Beer,$7.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Lavazza
                    ",Arabica Ground Coffee,$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Coca-Cola
                    ","Zero Calorie Soft Drink, Zero Sugar",2 /$8.00,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Irresistibles
                    ",House Blend Ground Coffee,$6.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Selection
                    ",Orange Flavoured Beverage,2 /$4.50,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Nabob
                    ","Swiss Hazelnut Coffee T Discs, Tassimo",$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Arizona
                    ",Lemon Flavoured Iced Tea,$1.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Irresistibles
                    ",Colombian Ground Coffee,$6.99 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Pepsi
                    ",Caffeine Free Diet Soft Drink,2 /$8.00,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Crush
                    ",Orange Flavoured Soft Drink,2 /$8.00,"
Valid until Dec 6, 2023
",Beverages,Metro
"
                        Maxwell House
                    ","Decaf Coffee T Discs, Tassimo",$8.97 ea.,"
Valid until Dec 6, 2023
",Beverages,Metro
